ZipCode,State,TaxRegionName,CombinedRate
19474,PA,PENNSYLVANIA STATE,0.06
19475,PA,PENNSYLVANIA STATE,0.06
19477,PA,PENNSYLVANIA STATE,0.06
19480,PA,PENNSYLVANIA STATE,0.06
19481,PA,PENNSYLVANIA STATE,0.06
19482,PA,PENNSYLVANIA STATE,0.06
19484,PA,PENNSYLVANIA STATE,0.06
19486,PA,PENNSYLVANIA STATE,0.06
19490,PA,PENNSYLVANIA STATE,0.06
19492,PA,PENNSYLVANIA STATE,0.06
19493,PA,PENNSYLVANIA STATE,0.06
19494,PA,PENNSYLVANIA STATE,0.06
19495,PA,PENNSYLVANIA STATE,0.06
19496,PA,PENNSYLVANIA STATE,0.06
19501,PA,PENNSYLVANIA STATE,0.06
19503,PA,PENNSYLVANIA STATE,0.06
19504,PA,PENNSYLVANIA STATE,0.06
19505,PA,PENNSYLVANIA STATE,0.06
19506,PA,PENNSYLVANIA STATE,0.06
19507,PA,PENNSYLVANIA STATE,0.06
19508,PA,PENNSYLVANIA STATE,0.06
19510,PA,PENNSYLVANIA STATE,0.06
19511,PA,PENNSYLVANIA STATE,0.06
19512,PA,PENNSYLVANIA STATE,0.06
19516,PA,PENNSYLVANIA STATE,0.06
19518,PA,PENNSYLVANIA STATE,0.06
19519,PA,PENNSYLVANIA STATE,0.06
19520,PA,PENNSYLVANIA STATE,0.06
19522,PA,PENNSYLVANIA STATE,0.06
19523,PA,PENNSYLVANIA STATE,0.06
19525,PA,PENNSYLVANIA STATE,0.06
19526,PA,PENNSYLVANIA STATE,0.06
19529,PA,PENNSYLVANIA STATE,0.06
19530,PA,PENNSYLVANIA STATE,0.06
19533,PA,PENNSYLVANIA STATE,0.06
19534,PA,PENNSYLVANIA STATE,0.06
19535,PA,PENNSYLVANIA STATE,0.06
19536,PA,PENNSYLVANIA STATE,0.06
19538,PA,PENNSYLVANIA STATE,0.06
19539,PA,PENNSYLVANIA STATE,0.06
19540,PA,PENNSYLVANIA STATE,0.06
19541,PA,PENNSYLVANIA STATE,0.06
19542,PA,PENNSYLVANIA STATE,0.06
19543,PA,PENNSYLVANIA STATE,0.06
19544,PA,PENNSYLVANIA STATE,0.06
19545,PA,PENNSYLVANIA STATE,0.06
19547,PA,PENNSYLVANIA STATE,0.06
19548,PA,PENNSYLVANIA STATE,0.06
19549,PA,PENNSYLVANIA STATE,0.06
19550,PA,PENNSYLVANIA STATE,0.06
19551,PA,PENNSYLVANIA STATE,0.06
19554,PA,PENNSYLVANIA STATE,0.06
19555,PA,PENNSYLVANIA STATE,0.06
19559,PA,PENNSYLVANIA STATE,0.06
19560,PA,PENNSYLVANIA STATE,0.06
19562,PA,PENNSYLVANIA STATE,0.06
19564,PA,PENNSYLVANIA STATE,0.06
19565,PA,PENNSYLVANIA STATE,0.06
19567,PA,PENNSYLVANIA STATE,0.06
19601,PA,PENNSYLVANIA STATE,0.06
19602,PA,PENNSYLVANIA STATE,0.06
19603,PA,PENNSYLVANIA STATE,0.06
19604,PA,PENNSYLVANIA STATE,0.06
19605,PA,PENNSYLVANIA STATE,0.06
19606,PA,PENNSYLVANIA STATE,0.06
19607,PA,PENNSYLVANIA STATE,0.06
19608,PA,PENNSYLVANIA STATE,0.06
19609,PA,PENNSYLVANIA STATE,0.06
19610,PA,PENNSYLVANIA STATE,0.06
19611,PA,PENNSYLVANIA STATE,0.06
19612,PA,PENNSYLVANIA STATE,0.06
601,PR,PUERTO RICO,0.115
602,PR,AGUADA CO,0.115
603,PR,AGUADILLA CO,0.115
604,PR,AGUADILLA CO,0.115
605,PR,AGUADILLA CO,0.115
606,PR,MARICAO CO,0.115
610,PR,ANASCO CO,0.115
611,PR,UTUADO CO,0.115
612,PR,PUERTO RICO,0.115
613,PR,PUERTO RICO,0.115
614,PR,PUERTO RICO,0.115
616,PR,PUERTO RICO,0.115
617,PR,PUERTO RICO,0.115
622,PR,PUERTO RICO,0.115
623,PR,PUERTO RICO,0.115
624,PR,PENUELAS CO,0.115
627,PR,PUERTO RICO,0.115
631,PR,PUERTO RICO,0.115
636,PR,PUERTO RICO,0.115
637,PR,SABANA GRANDE CO,0.115
638,PR,CIALES CO,0.115
641,PR,UTUADO CO,0.115
646,PR,PUERTO RICO,0.115
647,PR,GUANICA CO,0.115
650,PR,PUERTO RICO,0.115
652,PR,PUERTO RICO,0.115
653,PR,GUANICA CO,0.115
656,PR,PUERTO RICO,0.115
659,PR,HATILLO CO,0.115
660,PR,PUERTO RICO,0.115
662,PR,PUERTO RICO,0.115
664,PR,PUERTO RICO,0.115
667,PR,LAJAS CO,0.115
669,PR,LARES CO,0.115
670,PR,LAS MARIAS CO,0.115
674,PR,PUERTO RICO,0.115
676,PR,PUERTO RICO,0.115
677,PR,RINCON CO,0.115
678,PR,QUEBRADILLAS CO,0.115
680,PR,PUERTO RICO,0.115
681,PR,PUERTO RICO,0.115
682,PR,PUERTO RICO,0.115
683,PR,PUERTO RICO,0.115
685,PR,SAN SEBASTIAN CO,0.115
687,PR,PUERTO RICO,0.115
688,PR,PUERTO RICO,0.115
690,PR,AGUADILLA CO,0.115
692,PR,PUERTO RICO,0.115
693,PR,PUERTO RICO,0.115
694,PR,PUERTO RICO,0.115
698,PR,PUERTO RICO,0.115
703,PR,PUERTO RICO,0.115
704,PR,PUERTO RICO,0.115
705,PR,AIBONITO CO,0.115
707,PR,MAUNABO CO,0.115
714,PR,ARROYO CO,0.115
715,PR,PUERTO RICO,0.115
716,PR,PUERTO RICO,0.115
717,PR,PUERTO RICO,0.115
718,PR,NAGUABO CO,0.115
719,PR,PUERTO RICO,0.115
720,PR,PUERTO RICO,0.115
721,PR,PUERTO RICO,0.115
723,PR,PATILLAS CO,0.115
725,PR,PUERTO RICO,0.115
726,PR,PUERTO RICO,0.115
727,PR,PUERTO RICO,0.115
728,PR,PUERTO RICO,0.115
729,PR,PUERTO RICO,0.115
730,PR,PUERTO RICO,0.115
731,PR,PUERTO RICO,0.115
732,PR,PUERTO RICO,0.115
733,PR,VILLALBA CO,0.115
735,PR,PUERTO RICO,0.115
736,PR,CAYEY CO,0.115
737,PR,CAYEY CO,0.115
738,PR,PUERTO RICO,0.115
739,PR,PUERTO RICO,0.115
740,PR,PUERTO RICO,0.115
741,PR,PUERTO RICO,0.115
742,PR,PUERTO RICO,0.115
744,PR,NAGUABO CO,0.115
745,PR,PUERTO RICO,0.115
751,PR,PUERTO RICO,0.115
754,PR,PUERTO RICO,0.115
757,PR,PUERTO RICO,0.115
765,PR,VIEQUES CO,0.115
766,PR,VILLALBA CO,0.115
767,PR,YABUCOA CO,0.115
769,PR,PUERTO RICO,0.115
771,PR,PUERTO RICO,0.115
772,PR,PUERTO RICO,0.115
773,PR,PUERTO RICO,0.115
775,PR,PUERTO RICO,0.115
777,PR,JUNCOS CO,0.115
778,PR,PUERTO RICO,0.115
780,PR,PUERTO RICO,0.115
782,PR,COMERIO CO,0.115
783,PR,PUERTO RICO,0.115
784,PR,PUERTO RICO,0.115
785,PR,PUERTO RICO,0.115
786,PR,PUERTO RICO,0.115
791,PR,PUERTO RICO,0.115
792,PR,PUERTO RICO,0.115
794,PR,BARRANQUITAS CO,0.115
795,PR,PUERTO RICO,0.115
901,PR,PUERTO RICO,0.115
902,PR,PUERTO RICO,0.115
907,PR,PUERTO RICO,0.115
908,PR,PUERTO RICO,0.115
909,PR,PUERTO RICO,0.115
910,PR,PUERTO RICO,0.115
911,PR,PUERTO RICO,0.115
912,PR,PUERTO RICO,0.115
913,PR,PUERTO RICO,0.115
914,PR,PUERTO RICO,0.115
915,PR,PUERTO RICO,0.115
916,PR,PUERTO RICO,0.115
917,PR,PUERTO RICO,0.115
918,PR,PUERTO RICO,0.115
919,PR,PUERTO RICO,0.115
920,PR,PUERTO RICO,0.115
921,PR,PUERTO RICO,0.115
922,PR,PUERTO RICO,0.115
923,PR,PUERTO RICO,0.115
924,PR,PUERTO RICO,0.115
925,PR,PUERTO RICO,0.115
926,PR,PUERTO RICO,0.115
927,PR,PUERTO RICO,0.115
928,PR,PUERTO RICO,0.115
929,PR,PUERTO RICO,0.115
930,PR,PUERTO RICO,0.115
931,PR,PUERTO RICO,0.115
934,PR,PUERTO RICO,0.115
935,PR,PUERTO RICO,0.115
936,PR,PUERTO RICO,0.115
937,PR,PUERTO RICO,0.115
940,PR,PUERTO RICO,0.115
949,PR,TOA BAJA CO,0.115
950,PR,TOA BAJA CO,0.115
951,PR,TOA BAJA CO,0.115
952,PR,TOA BAJA CO,0.115
953,PR,TOA ALTA CO,0.115
954,PR,CAYEY CO,0.115
956,PR,PUERTO RICO,0.115
957,PR,PUERTO RICO,0.115
958,PR,PUERTO RICO,0.115
959,PR,PUERTO RICO,0.115
960,PR,PUERTO RICO,0.115
961,PR,PUERTO RICO,0.115
962,PR,CATANO CO,0.115
963,PR,CATANO CO,0.115
965,PR,PUERTO RICO,0.115
966,PR,PUERTO RICO,0.115
968,PR,PUERTO RICO,0.115
969,PR,PUERTO RICO,0.115
970,PR,PUERTO RICO,0.115
971,PR,PUERTO RICO,0.115
975,PR,PUERTO RICO,0.115
976,PR,PUERTO RICO,0.115
977,PR,PUERTO RICO,0.115
979,PR,PUERTO RICO,0.115
981,PR,PUERTO RICO,0.115
982,PR,PUERTO RICO,0.115
983,PR,PUERTO RICO,0.115
984,PR,PUERTO RICO,0.115
985,PR,PUERTO RICO,0.115
986,PR,PUERTO RICO,0.115
987,PR,PUERTO RICO,0.115
988,PR,PUERTO RICO,0.115
2801,RI,RHODE ISLAND STATE,0.07
2802,RI,RHODE ISLAND STATE,0.07
2804,RI,RHODE ISLAND STATE,0.07
2806,RI,RHODE ISLAND STATE,0.07
2807,RI,RHODE ISLAND STATE,0.07
2808,RI,RHODE ISLAND STATE,0.07
2809,RI,RHODE ISLAND STATE,0.07
2812,RI,RHODE ISLAND STATE,0.07
2813,RI,RHODE ISLAND STATE,0.07
2814,RI,RHODE ISLAND STATE,0.07
2815,RI,RHODE ISLAND STATE,0.07
2816,RI,RHODE ISLAND STATE,0.07
2817,RI,RHODE ISLAND STATE,0.07
2818,RI,RHODE ISLAND STATE,0.07
2822,RI,RHODE ISLAND STATE,0.07
2823,RI,RHODE ISLAND STATE,0.07
2824,RI,RHODE ISLAND STATE,0.07
2825,RI,RHODE ISLAND STATE,0.07
2826,RI,RHODE ISLAND STATE,0.07
2827,RI,RHODE ISLAND STATE,0.07
2828,RI,RHODE ISLAND STATE,0.07
2829,RI,RHODE ISLAND STATE,0.07
2830,RI,RHODE ISLAND STATE,0.07
2831,RI,RHODE ISLAND STATE,0.07
2832,RI,RHODE ISLAND STATE,0.07
2833,RI,RHODE ISLAND STATE,0.07
2835,RI,RHODE ISLAND STATE,0.07
2836,RI,RHODE ISLAND STATE,0.07
2837,RI,RHODE ISLAND STATE,0.07
2838,RI,RHODE ISLAND STATE,0.07
2839,RI,RHODE ISLAND STATE,0.07
2840,RI,RHODE ISLAND STATE,0.07
2841,RI,RHODE ISLAND STATE,0.07
2842,RI,RHODE ISLAND STATE,0.07
2852,RI,RHODE ISLAND STATE,0.07
2857,RI,RHODE ISLAND STATE,0.07
2858,RI,RHODE ISLAND STATE,0.07
2859,RI,RHODE ISLAND STATE,0.07
2860,RI,RHODE ISLAND STATE,0.07
2861,RI,RHODE ISLAND STATE,0.07
2862,RI,RHODE ISLAND STATE,0.07
2863,RI,RHODE ISLAND STATE,0.07
2864,RI,RHODE ISLAND STATE,0.07
2865,RI,RHODE ISLAND STATE,0.07
2871,RI,RHODE ISLAND STATE,0.07
2872,RI,RHODE ISLAND STATE,0.07
2873,RI,RHODE ISLAND STATE,0.07
2874,RI,RHODE ISLAND STATE,0.07
2875,RI,RHODE ISLAND STATE,0.07
2876,RI,RHODE ISLAND STATE,0.07
2877,RI,RHODE ISLAND STATE,0.07
2878,RI,RHODE ISLAND STATE,0.07
2879,RI,RHODE ISLAND STATE,0.07
2880,RI,RHODE ISLAND STATE,0.07
2881,RI,RHODE ISLAND STATE,0.07
2882,RI,RHODE ISLAND STATE,0.07
2883,RI,RHODE ISLAND STATE,0.07
2885,RI,RHODE ISLAND STATE,0.07
2886,RI,RHODE ISLAND STATE,0.07
2887,RI,RHODE ISLAND STATE,0.07
2888,RI,RHODE ISLAND STATE,0.07
2889,RI,RHODE ISLAND STATE,0.07
2891,RI,RHODE ISLAND STATE,0.07
2892,RI,RHODE ISLAND STATE,0.07
2893,RI,RHODE ISLAND STATE,0.07
2894,RI,RHODE ISLAND STATE,0.07
2895,RI,RHODE ISLAND STATE,0.07
2896,RI,RHODE ISLAND STATE,0.07
2898,RI,RHODE ISLAND STATE,0.07
2901,RI,RHODE ISLAND STATE,0.07
2902,RI,RHODE ISLAND STATE,0.07
2903,RI,RHODE ISLAND STATE,0.07
2904,RI,RHODE ISLAND STATE,0.07
2905,RI,RHODE ISLAND STATE,0.07
2906,RI,RHODE ISLAND STATE,0.07
2907,RI,RHODE ISLAND STATE,0.07
2908,RI,RHODE ISLAND STATE,0.07
2909,RI,RHODE ISLAND STATE,0.07
2910,RI,RHODE ISLAND STATE,0.07
2911,RI,RHODE ISLAND STATE,0.07
2912,RI,RHODE ISLAND STATE,0.07
2914,RI,RHODE ISLAND STATE,0.07
2915,RI,RHODE ISLAND STATE,0.07
2916,RI,RHODE ISLAND STATE,0.07
2917,RI,RHODE ISLAND STATE,0.07
2918,RI,RHODE ISLAND STATE,0.07
2919,RI,RHODE ISLAND STATE,0.07
2920,RI,RHODE ISLAND STATE,0.07
2921,RI,RHODE ISLAND STATE,0.07
2940,RI,RHODE ISLAND STATE,0.07
29001,SC,CLARENDON COUNTY,0.08
29002,SC,RICHLAND COUNTY,0.08
29003,SC,BAMBERG COUNTY,0.08
29006,SC,LEXINGTON COUNTY,0.07
29009,SC,KERSHAW COUNTY,0.07
29010,SC,LEE COUNTY,0.08
29014,SC,CHESTER COUNTY,0.08
29015,SC,FAIRFIELD COUNTY,0.07
29016,SC,RICHLAND COUNTY,0.08
29018,SC,ORANGEBURG COUNTY,0.07
29020,SC,KERSHAW COUNTY,0.07
29021,SC,CAMDEN,0.07
29030,SC,CALHOUN COUNTY,0.07
29031,SC,SOUTH CAROLINA,0.06
29032,SC,KERSHAW COUNTY,0.07
29033,SC,LEXINGTON COUNTY,0.07
29036,SC,LEXINGTON COUNTY,0.07
29037,SC,NEWBERRY COUNTY,0.07
29038,SC,ORANGEBURG COUNTY,0.07
29039,SC,ORANGEBURG COUNTY,0.07
29040,SC,SUMTER COUNTY,0.08
29042,SC,BAMBERG COUNTY,0.08
29044,SC,RICHLAND COUNTY,0.08
29045,SC,KERSHAW COUNTY,0.07
29046,SC,LEE COUNTY,0.08
29047,SC,ORANGEBURG COUNTY,0.07
29048,SC,ORANGEBURG COUNTY,0.07
29051,SC,CLARENDON COUNTY,0.08
29052,SC,RICHLAND COUNTY,0.08
29053,SC,LEXINGTON COUNTY,0.07
29054,SC,LEXINGTON COUNTY,0.07
29055,SC,GREAT FALLS,0.08
29056,SC,WILLIAMSBURG COUNTY,0.07
29058,SC,LANCASTER COUNTY,0.08
29059,SC,ORANGEBURG COUNTY,0.07
29061,SC,RICHLAND COUNTY,0.08
29062,SC,SUMTER COUNTY,0.08
29063,SC,RICHLAND COUNTY,0.08
29065,SC,FAIRFIELD COUNTY,0.07
29067,SC,LANCASTER COUNTY,0.08
29069,SC,DARLINGTON COUNTY,0.08
29070,SC,LEXINGTON COUNTY,0.07
29071,SC,LEXINGTON COUNTY,0.07
29072,SC,LEXINGTON COUNTY,0.07
29073,SC,LEXINGTON COUNTY,0.07
29074,SC,KERSHAW COUNTY,0.07
29075,SC,NEWBERRY COUNTY,0.07
29078,SC,KERSHAW COUNTY,0.07
29079,SC,DARLINGTON COUNTY,0.08
29080,SC,SUMTER COUNTY,0.08
29081,SC,BAMBERG COUNTY,0.08
29082,SC,COLLETON COUNTY,0.08
29101,SC,CHESTERFIELD COUNTY,0.08
29102,SC,CLARENDON COUNTY,0.08
29104,SC,LEE COUNTY,0.08
29105,SC,AIKEN COUNTY,0.08
29107,SC,ORANGEBURG COUNTY,0.07
29108,SC,NEWBERRY COUNTY,0.07
29111,SC,CLARENDON COUNTY,0.08
29112,SC,ORANGEBURG COUNTY,0.07
29113,SC,ORANGEBURG COUNTY,0.07
29114,SC,FLORENCE CO REMAINDER,0.08
29115,SC,ORANGEBURG COUNTY,0.07
29116,SC,ORANGEBURG,0.07
29117,SC,ORANGEBURG,0.07
29118,SC,ORANGEBURG COUNTY,0.07
29122,SC,NEWBERRY COUNTY,0.07
29123,SC,LEXINGTON COUNTY,0.07
29125,SC,CLARENDON COUNTY,0.08
29126,SC,NEWBERRY COUNTY,0.07
29127,SC,NEWBERRY COUNTY,0.07
29128,SC,SUMTER COUNTY,0.08
29129,SC,AIKEN COUNTY,0.08
29130,SC,FAIRFIELD COUNTY,0.07
29133,SC,ORANGEBURG COUNTY,0.07
29135,SC,CALHOUN COUNTY,0.07
29137,SC,AIKEN COUNTY,0.08
29138,SC,SALUDA COUNTY,0.07
29142,SC,ORANGEBURG COUNTY,0.07
29145,SC,NEWBERRY COUNTY,0.07
29146,SC,ORANGEBURG COUNTY,0.07
29148,SC,CLARENDON COUNTY,0.08
29150,SC,SUMTER,0.08
29151,SC,SUMTER,0.08
29152,SC,SUMTER,0.08
29153,SC,SUMTER COUNTY,0.08
29154,SC,SUMTER COUNTY,0.08
29160,SC,LEXINGTON COUNTY,0.07
29161,SC,FLORENCE CO REMAINDER,0.08
29162,SC,CLARENDON COUNTY,0.08
29163,SC,ORANGEBURG COUNTY,0.07
29164,SC,AIKEN COUNTY,0.08
29166,SC,SALUDA COUNTY,0.07
29168,SC,SUMTER COUNTY,0.08
29169,SC,LEXINGTON COUNTY,0.07
29170,SC,LEXINGTON COUNTY,0.07
29171,SC,LEXINGTON COUNTY,0.07
29172,SC,LEXINGTON COUNTY,0.07
29175,SC,KERSHAW COUNTY,0.07
29177,SC,RICHLAND COUNTY,0.08
29178,SC,NEWBERRY COUNTY,0.07
29180,SC,FAIRFIELD COUNTY,0.07
29201,SC,COLUMBIA,0.08
29202,SC,COLUMBIA,0.08
29203,SC,COLUMBIA,0.08
29204,SC,COLUMBIA,0.08
29205,SC,COLUMBIA,0.08
29206,SC,FOREST ACRES,0.08
29207,SC,COLUMBIA,0.08
29208,SC,COLUMBIA,0.08
29209,SC,RICHLAND COUNTY,0.08
29210,SC,RICHLAND COUNTY,0.08
29211,SC,COLUMBIA,0.08
29212,SC,LEXINGTON COUNTY,0.07
29214,SC,COLUMBIA,0.08
29215,SC,COLUMBIA,0.08
29217,SC,COLUMBIA,0.08
29218,SC,COLUMBIA,0.08
29219,SC,RICHLAND COUNTY,0.08
29220,SC,COLUMBIA,0.08
29221,SC,RICHLAND COUNTY,0.08
29222,SC,COLUMBIA,0.08
29223,SC,RICHLAND COUNTY,0.08
29224,SC,RICHLAND COUNTY,0.08
29225,SC,COLUMBIA,0.08
29226,SC,RICHLAND COUNTY,0.08
29227,SC,RICHLAND COUNTY,0.08
29229,SC,RICHLAND COUNTY,0.08
29230,SC,COLUMBIA,0.08
29240,SC,COLUMBIA,0.08
29250,SC,COLUMBIA,0.08
29260,SC,FOREST ACRES,0.08
29290,SC,COLUMBIA,0.08
29292,SC,COLUMBIA,0.08
29301,SC,SOUTH CAROLINA,0.06
29302,SC,SOUTH CAROLINA,0.06
29303,SC,SOUTH CAROLINA,0.06
29304,SC,SOUTH CAROLINA,0.06
29305,SC,SOUTH CAROLINA,0.06
29306,SC,SOUTH CAROLINA,0.06
29307,SC,SOUTH CAROLINA,0.06
29316,SC,SOUTH CAROLINA,0.06
29319,SC,SOUTH CAROLINA,0.06
29320,SC,SOUTH CAROLINA,0.06
29321,SC,SOUTH CAROLINA,0.06
29322,SC,SOUTH CAROLINA,0.06
29323,SC,SOUTH CAROLINA,0.06
29325,SC,LAURENS COUNTY,0.07
29329,SC,SOUTH CAROLINA,0.06
29330,SC,SOUTH CAROLINA,0.06
29331,SC,SOUTH CAROLINA,0.06
29332,SC,LAURENS COUNTY,0.07
29333,SC,SOUTH CAROLINA,0.06
29334,SC,SOUTH CAROLINA,0.06
29335,SC,SOUTH CAROLINA,0.06
29336,SC,SOUTH CAROLINA,0.06
29338,SC,SOUTH CAROLINA,0.06
29340,SC,CHEROKEE COUNTY,0.08
29341,SC,CHEROKEE COUNTY,0.08
29346,SC,SOUTH CAROLINA,0.06
29348,SC,SOUTH CAROLINA,0.06
29349,SC,SOUTH CAROLINA,0.06
29351,SC,LAURENS COUNTY,0.07
29353,SC,SOUTH CAROLINA,0.06
29355,SC,NEWBERRY COUNTY,0.07
29356,SC,SOUTH CAROLINA,0.06
29360,SC,LAURENS COUNTY,0.07
29364,SC,SOUTH CAROLINA,0.06
29365,SC,SOUTH CAROLINA,0.06
29368,SC,SOUTH CAROLINA,0.06
29369,SC,SOUTH CAROLINA,0.06
29370,SC,LAURENS COUNTY,0.07
29372,SC,SOUTH CAROLINA,0.06
29373,SC,SOUTH CAROLINA,0.06
29374,SC,SOUTH CAROLINA,0.06
29375,SC,SOUTH CAROLINA,0.06
29376,SC,SOUTH CAROLINA,0.06
29377,SC,SOUTH CAROLINA,0.06
29378,SC,SOUTH CAROLINA,0.06
29379,SC,SOUTH CAROLINA,0.06
29384,SC,LAURENS COUNTY,0.07
29385,SC,SOUTH CAROLINA,0.06
29386,SC,SOUTH CAROLINA,0.06
29388,SC,SOUTH CAROLINA,0.06
29395,SC,SOUTH CAROLINA,0.06
29401,SC,CHARLESTON,0.085
29402,SC,CHARLESTON,0.085
29403,SC,CHARLESTON,0.085
29404,SC,NORTH CHARLESTON,0.085
29405,SC,NORTH CHARLESTON,0.085
29406,SC,NORTH CHARLESTON,0.085
29407,SC,CHARLESTON,0.085
29409,SC,CHARLESTON,0.085
29410,SC,HANAHAN,0.08
29412,SC,CHARLESTON,0.085
29413,SC,CHARLESTON,0.085
29414,SC,CHARLESTON,0.085
29415,SC,NORTH CHARLESTON,0.085
29416,SC,CHARLESTON,0.085
29417,SC,CHARLESTON,0.085
29418,SC,NORTH CHARLESTON,0.085
29419,SC,NORTH CHARLESTON,0.085
29420,SC,DORCHESTER COUNTY,0.07
29422,SC,CHARLESTON,0.085
29423,SC,NORTH CHARLESTON,0.085
29424,SC,CHARLESTON,0.085
29425,SC,CHARLESTON,0.085
29426,SC,CHARLESTON COUNTY,0.085
29429,SC,CHARLESTON COUNTY,0.085
29431,SC,BERKELEY COUNTY,0.08
29432,SC,ORANGEBURG COUNTY,0.07
29434,SC,BERKELEY COUNTY,0.08
29435,SC,COLLETON COUNTY,0.08
29436,SC,BERKELEY COUNTY,0.08
29437,SC,DORCHESTER COUNTY,0.07
29438,SC,CHARLESTON COUNTY,0.085
29439,SC,FOLLY BEACH,0.085
29440,SC,GEORGETOWN COUNTY,0.07
29442,SC,GEORGETOWN COUNTY,0.07
29445,SC,GOOSE CREEK,0.08
29446,SC,COLLETON COUNTY,0.08
29447,SC,DORCHESTER COUNTY,0.07
29448,SC,DORCHESTER COUNTY,0.07
29449,SC,HOLLYWOOD,0.085
29450,SC,BERKELEY COUNTY,0.08
29451,SC,ISLE OF PALMS,0.085
29452,SC,COLLETON COUNTY,0.08
29453,SC,BERKELEY COUNTY,0.08
29455,SC,CHARLESTON COUNTY,0.085
29456,SC,DORCHESTER COUNTY,0.07
29457,SC,CHARLESTON,0.085
29458,SC,CHARLESTON COUNTY,0.085
29461,SC,BERKELEY COUNTY,0.08
29464,SC,MOUNT PLEASANT,0.085
29465,SC,MOUNT PLEASANT,0.085
29466,SC,MOUNT PLEASANT,0.085
29468,SC,BERKELEY COUNTY,0.08
29469,SC,BERKELEY COUNTY,0.08
29470,SC,RAVENEL,0.085
29471,SC,DORCHESTER COUNTY,0.07
29472,SC,DORCHESTER COUNTY,0.07
29474,SC,COLLETON COUNTY,0.08
29475,SC,COLLETON COUNTY,0.08
29476,SC,BERKELEY COUNTY,0.08
29477,SC,DORCHESTER COUNTY,0.07
29479,SC,BERKELEY COUNTY,0.08
29481,SC,COLLETON COUNTY,0.08
29482,SC,SULLIVANS ISLAND,0.085
29483,SC,DORCHESTER COUNTY,0.07
29484,SC,DORCHESTER COUNTY,0.07
29485,SC,DORCHESTER COUNTY,0.07
29486,SC,SUMMERVILLE,0.08
29487,SC,CHARLESTON COUNTY,0.085
29488,SC,COLLETON COUNTY,0.08
29492,SC,CHARLESTON,0.08
29493,SC,WILLIAMS,0.08
29501,SC,FLORENCE CO REMAINDER,0.08
29502,SC,FLORENCE,0.08
29503,SC,FLORENCE,0.08
29504,SC,FLORENCE,0.08
29505,SC,FLORENCE CO REMAINDER,0.08
29506,SC,FLORENCE CO REMAINDER,0.08
29510,SC,GEORGETOWN COUNTY,0.07
29511,SC,HORRY CO REMAINDER,0.07
29512,SC,MARLBORO COUNTY,0.08
29516,SC,MARLBORO COUNTY,0.08
29518,SC,WILLIAMSBURG COUNTY,0.07
29519,SC,MARION COUNTY,0.08
29520,SC,CHESTERFIELD COUNTY,0.08
29525,SC,MARLBORO COUNTY,0.08
29526,SC,HORRY CO REMAINDER,0.07
29527,SC,HORRY CO REMAINDER,0.07
29528,SC,HORRY CO REMAINDER,0.07
29530,SC,FLORENCE CO REMAINDER,0.08
29532,SC,DARLINGTON COUNTY,0.08
29536,SC,DILLON,0.08
29540,SC,DARLINGTON COUNTY,0.08
29541,SC,FLORENCE CO REMAINDER,0.08
29543,SC,DILLON COUNTY,0.08
29544,SC,HORRY CO REMAINDER,0.07
29545,SC,HORRY CO REMAINDER,0.07
29546,SC,MARION COUNTY,0.08
29547,SC,DILLON COUNTY,0.08
29550,SC,DARLINGTON COUNTY,0.08
29551,SC,HARTSVILLE,0.08
29554,SC,GEORGETOWN COUNTY,0.07
29555,SC,FLORENCE CO REMAINDER,0.08
29556,SC,WILLIAMSBURG COUNTY,0.07
29560,SC,FLORENCE CO REMAINDER,0.08
29563,SC,DILLON COUNTY,0.08
29564,SC,WILLIAMSBURG COUNTY,0.07
29565,SC,DILLON COUNTY,0.08
29566,SC,HORRY CO REMAINDER,0.07
29567,SC,DILLON COUNTY,0.08
29568,SC,HORRY CO REMAINDER,0.07
29569,SC,HORRY CO REMAINDER,0.07
29570,SC,MARLBORO COUNTY,0.08
29571,SC,MARION COUNTY,0.08
29572,SC,MYRTLE BEACH,0.08
29574,SC,MARION COUNTY,0.08
29575,SC,HORRY CO REMAINDER,0.07
29576,SC,HORRY CO REMAINDER,0.07
29577,SC,MYRTLE BEACH,0.08
29578,SC,MYRTLE BEACH,0.08
29579,SC,HORRY CO REMAINDER,0.07
29580,SC,WILLIAMSBURG COUNTY,0.07
29581,SC,HORRY CO REMAINDER,0.07
29582,SC,HORRY CO REMAINDER,0.07
29583,SC,FLORENCE CO REMAINDER,0.08
29584,SC,CHESTERFIELD COUNTY,0.08
29585,SC,GEORGETOWN COUNTY,0.07
29587,SC,HORRY CO REMAINDER,0.07
29588,SC,HORRY CO REMAINDER,0.07
29589,SC,MARION COUNTY,0.08
29590,SC,WILLIAMSBURG COUNTY,0.07
29591,SC,FLORENCE CO REMAINDER,0.08
29592,SC,DILLON COUNTY,0.08
29593,SC,DARLINGTON COUNTY,0.08
29594,SC,TATUM,0.08
29596,SC,MARLBORO COUNTY,0.08
29597,SC,HORRY CO REMAINDER,0.07
29598,SC,HORRY CO REMAINDER,0.07
29601,SC,SOUTH CAROLINA,0.06
29602,SC,SOUTH CAROLINA,0.06
29603,SC,SOUTH CAROLINA,0.06
29604,SC,SOUTH CAROLINA,0.06
29605,SC,SOUTH CAROLINA,0.06
29606,SC,SOUTH CAROLINA,0.06
29607,SC,SOUTH CAROLINA,0.06
